frames,method,mean,std,completed_seeds,expected_seeds
324000,attention,12.9375,8.810234915018583,5,5
336000,attention,8.53125,6.085581464232691,5,5
348000,attention,14.984375,16.901147999793906,5,5
360000,attention,28.078125,39.911806154417675,5,5
372000,attention,48.859375,66.06060320568105,5,5
384000,attention,63.0,88.48180689479159,5,5
396000,attention,74.609375,93.82739318511446,5,5
408000,attention,79.703125,98.95593575768807,5,5
420000,attention,93.234375,118.65818819196592,5,5
432000,attention,93.8125,121.63701724739781,5,5
444000,attention,100.484375,135.47600813168683,5,5
456000,attention,111.625,151.27975196467037,5,5
468000,attention,128.484375,166.14330200690551,5,5
480000,attention,131.84375,173.58946572964814,5,5
492000,attention,124.625,166.9223346227174,5,5
504000,attention,136.75,181.32200381471304,5,5
516000,attention,162.796875,222.1445490746819,5,5
528000,attention,154.71875,210.12914119998996,5,5
540000,attention,153.953125,206.351150031059,5,5
552000,attention,171.265625,229.98478316680269,5,5
564000,attention,172.796875,235.1205615568253,5,5
576000,attention,166.609375,228.12667620317404,5,5
588000,attention,191.15625,254.98177496912646,5,5
600000,attention,163.28125,221.475191332972,5,5
6000,graph,0.234375,0.19918044974971816,5,5
12000,graph,0.1875,0.10481568644530265,5,5
24000,graph,0.453125,0.24331892972495994,5,5
36000,graph,1.3125,2.2072213690237326,5,5
48000,graph,1.0,1.2626314906773077,5,5
60000,graph,0.484375,0.3722227890491124,5,5
72000,graph,0.8125,0.7257640101558495,5,5
84000,graph,2.90625,3.6633044924886464,5,5
96000,graph,1.125,0.9384760544028281,5,5
108000,graph,2.109375,2.150212335081701,5,5
120000,graph,2.34375,1.6039425912224852,5,5
132000,graph,5.0,4.543020810643233,5,5
144000,graph,3.25,2.3238740553222756,5,5
156000,graph,7.046875,4.141140887673649,5,5
168000,graph,4.671875,4.776626645382178,5,5
180000,graph,5.46875,3.671459417971619,5,5
192000,graph,7.6875,5.83657020499304,5,5
204000,graph,7.96875,4.540333030014153,5,5
216000,graph,9.625,6.5039707673226435,5,5
228000,graph,15.578125,10.836390919677202,5,5
240000,graph,9.734375,3.678766803605863,5,5
252000,graph,16.03125,18.13084159635695,5,5
264000,graph,19.15625,20.120592854981624,5,5
276000,graph,34.65625,37.552559195725095,5,5
288000,graph,47.390625,66.19950813963565,5,5
300000,graph,70.265625,97.42423375753174,5,5
312000,graph,74.796875,86.48768483955534,5,5
324000,graph,81.65625,105.04073161327258,5,5
336000,graph,92.890625,115.9207972090683,5,5
348000,graph,108.6875,135.28161409557725,5,5
360000,graph,105.390625,141.2479906867594,5,5
372000,graph,105.546875,124.20823461781832,5,5
384000,graph,122.984375,164.36951741985476,5,5
396000,graph,130.421875,171.46956442307044,5,5
408000,graph,129.578125,161.89857906215158,5,5
420000,graph,138.90625,181.51047084229225,5,5
432000,graph,128.359375,160.83274617195013,5,5
444000,graph,157.1875,202.73433736753023,5,5
456000,graph,137.875,175.94652299797835,5,5
468000,graph,166.84375,207.34874387590116,5,5
480000,graph,177.59375,219.87950857461826,5,5
492000,graph,171.75,217.66029221614397,5,5
504000,graph,162.28125,209.50112368480345,5,5
516000,graph,155.515625,200.11269713022804,5,5
528000,graph,178.796875,229.91458534145758,5,5
540000,graph,192.875,239.65468296160975,5,5
552000,graph,192.84375,240.4677639173252,5,5
564000,graph,180.640625,217.27882381924255,5,5
576000,graph,184.390625,230.7875668249409,5,5
588000,graph,175.4375,224.21235019176714,5,5
600000,graph,183.515625,236.8643516220538,5,5
