frames,method,mean,std,completed_seeds,expected_seeds
384000,broadcast,3.7484375,4.416372459737176,5,5
396000,broadcast,4.9078125,5.676401968381082,5,5
408000,broadcast,5.5265625,6.386891004940069,5,5
420000,broadcast,6.590625,7.235068051981051,5,5
432000,broadcast,8.5921875,9.835064682779322,5,5
444000,broadcast,7.3828125,7.660011830930811,5,5
456000,broadcast,7.209375,8.195922060862607,5,5
468000,broadcast,7.8234375,8.44759342752697,5,5
480000,broadcast,8.3890625,9.95592766172338,5,5
492000,broadcast,9.1515625,11.452239797817663,5,5
504000,broadcast,8.475,9.657203444535101,5,5
516000,broadcast,8.23125,9.570267219280634,5,5
528000,broadcast,8.571875,9.764455242441365,5,5
540000,broadcast,8.0328125,9.024963345017323,5,5
552000,broadcast,10.365625,11.072718014494708,5,5
564000,broadcast,8.8625,10.287345920303467,5,5
576000,broadcast,9.0296875,10.36084695660558,5,5
588000,broadcast,9.3671875,10.812444962377988,5,5
600000,broadcast,9.6421875,10.598603469694133,5,5
6000,gated,0.0,0.0,5,5
12000,gated,0.0,0.0,5,5
24000,gated,0.0,0.0,5,5
36000,gated,0.015625,0.034938562148434216,5,5
48000,gated,0.0,0.0,5,5
60000,gated,0.0,0.0,5,5
72000,gated,0.0,0.0,5,5
84000,gated,0.0421875,0.09433411780077239,5,5
96000,gated,0.0,0.0,5,5
108000,gated,0.0015625,0.0034938562148434217,5,5
120000,gated,0.04375,0.09352185782278385,5,5
132000,gated,0.0015625,0.003493856214843422,5,5
144000,gated,0.065625,0.1340247980202731,5,5
156000,gated,0.165625,0.1911589601532583,5,5
168000,gated,0.0015625,0.003493856214843422,5,5
180000,gated,0.05625,0.0533885923852184,5,5
192000,gated,0.01875,0.030558761274387412,5,5
204000,gated,0.015625,0.02209708691207961,5,5
216000,gated,0.0765625,0.09478594305064438,5,5
228000,gated,0.1953125,0.27918075601883807,5,5
240000,gated,0.21875,0.4182789444744081,5,5
252000,gated,0.4359375,0.3197594310571621,5,5
264000,gated,0.128125,0.18575029967169635,5,5
276000,gated,0.6859375,1.0888758582894675,5,5
288000,gated,0.2171875,0.2789839265083206,5,5
300000,gated,0.6078125,0.8977986859361902,5,5
312000,gated,0.503125,0.7875837009089891,5,5
324000,gated,0.3546875,0.3435990435585859,5,5
336000,gated,0.3875,0.6951281356699641,5,5
348000,gated,1.075,1.6352740118249296,5,5
360000,gated,0.7296875,1.2162007593770756,5,5
372000,gated,0.86875,1.490933291625794,5,5
384000,gated,1.2515625,2.271768341289308,5,5
396000,gated,0.7671875,1.3854736928269786,5,5
408000,gated,1.2796875,1.7268046351706596,5,5
420000,gated,1.8390625,2.6777883667514457,5,5
432000,gated,1.346875,2.2841417352688245,5,5
444000,gated,1.8484375,2.9745246058587873,5,5
456000,gated,1.68125,2.230556998035328,5,5
468000,gated,1.80625,2.8842380875550346,5,5
480000,gated,2.2328125,2.9127814292007694,5,5
492000,gated,1.978125,2.774798301721113,5,5
504000,gated,2.475,4.040525756466834,5,5
516000,gated,2.353125,2.7906125332168337,5,5
528000,gated,3.3859375,4.303179324048892,5,5
540000,gated,2.978125,3.70938454347972,5,5
552000,gated,3.8875,5.413241166957245,5,5
564000,gated,3.025,4.3145531231338135,5,5
576000,gated,2.9828125,3.8916069293015063,5,5
588000,gated,3.8765625,4.617145859583805,5,5
600000,gated,3.65625,4.563934518703749,5,5
6000,attention,0.0,0.0,5,5
12000,attention,0.0,0.0,5,5
24000,attention,0.0,0.0,5,5
36000,attention,0.0234375,0.052407843222651324,5,5
48000,attention,0.0,0.0,5,5
60000,attention,0.071875,0.16071738588279738,5,5
72000,attention,0.0,0.0,5,5
84000,attention,0.0,0.0,5,5
96000,attention,0.0078125,0.017469281074217108,5,5
108000,attention,0.0015625,0.0034938562148434217,5,5
120000,attention,0.1953125,0.3451675317871019,5,5
132000,attention,0.0890625,0.19053532726898706,5,5
144000,attention,0.015625,0.02209708691207961,5,5
156000,attention,0.0015625,0.003493856214843422,5,5
168000,attention,0.0015625,0.0034938562148434217,5,5
180000,attention,0.0390625,0.08734640537108554,5,5
192000,attention,0.08125,0.1644897710060568,5,5
204000,attention,0.003125,0.006987712429686844,5,5
216000,attention,0.2015625,0.2285339869759529,5,5
228000,attention,0.0078125,0.013531646934131853,5,5
240000,attention,0.103125,0.22189425532643922,5,5
252000,attention,0.009375,0.010186253758129139,5,5
264000,attention,0.0171875,0.03843241836327764,5,5
276000,attention,0.2953125,0.26969537575406255,5,5
288000,attention,0.115625,0.2281999020869641,5,5
300000,attention,0.0078125,0.009568319307746789,5,5
312000,attention,0.221875,0.2953600325503182,5,5
324000,attention,0.178125,0.3809104533056293,5,5
336000,attention,0.096875,0.1866517269877244,5,5
348000,attention,0.0640625,0.09397758833559733,5,5
360000,attention,0.2234375,0.3861303920795409,5,5
372000,attention,0.6171875,0.8181705666741349,5,5
384000,attention,0.8953125,1.7005391780531696,5,5
396000,attention,1.11875,1.4885057655456024,5,5
408000,attention,1.121875,1.306727914218134,5,5
420000,attention,1.540625,1.8482747048979558,5,5
432000,attention,1.1734375,1.6985891434143219,5,5
444000,attention,1.38125,1.9152531373367137,5,5
456000,attention,1.40625,2.4255830987910154,5,5
468000,attention,2.065625,2.614776174619804,5,5
480000,attention,2.1078125,3.0158192942590247,5,5
492000,attention,1.8609375,2.550469568438575,5,5
504000,attention,2.196875,3.0061856395787294,5,5
516000,attention,3.1296875,4.793211014150313,5,5
528000,attention,2.984375,4.54609301157839,5,5
540000,attention,2.8375,3.970496662887402,5,5
552000,attention,3.2359375,4.416818138740051,5,5
564000,attention,3.0984375,4.37937699577163,5,5
576000,attention,3.15,4.472625204586578,5,5
588000,attention,4.059375,5.413999368318789,5,5
600000,attention,2.859375,3.9899470841572575,5,5
6000,graph,0.0,0.0,5,5
12000,graph,0.0,0.0,5,5
24000,graph,0.0,0.0,5,5
