frames,method,mean,std,completed_seeds,expected_seeds
540000,identity,13.03125,16.40754924171007,5,5
552000,identity,14.66875,18.183221246855833,5,5
564000,identity,13.878125,17.697529869350767,5,5
576000,identity,14.91875,18.673397885072195,5,5
588000,identity,16.4,19.411740932620038,5,5
600000,identity,14.9734375,19.26384255237808,5,5
6000,broadcast,0.0296875,0.03639317093391286,5,5
12000,broadcast,0.0234375,0.02209708691207961,5,5
24000,broadcast,0.053125,0.0851168199997803,5,5
36000,broadcast,0.06875,0.06061613981647132,5,5
48000,broadcast,0.034375,0.023175620272173948,5,5
60000,broadcast,0.025,0.020222154852413726,5,5
72000,broadcast,0.0390625,0.017469281074217108,5,5
84000,broadcast,0.040625,0.03921843874378479,5,5
96000,broadcast,0.0734375,0.03929617606237279,5,5
108000,broadcast,0.15625,0.1167962217791098,5,5
120000,broadcast,0.3046875,0.20595978635100107,5,5
132000,broadcast,0.3015625,0.3044670676978054,5,5
144000,broadcast,0.49375,0.48492282528705016,5,5
156000,broadcast,0.2453125,0.133796903283017,5,5
168000,broadcast,0.3359375,0.4269443689060965,5,5
180000,broadcast,0.4234375,0.3501882864081836,5,5
192000,broadcast,0.7734375,0.5367079465797716,5,5
204000,broadcast,0.8375,0.5257470038995705,5,5
216000,broadcast,1.228125,0.6279811713439345,5,5
228000,broadcast,0.9875,0.5847279181647221,5,5
240000,broadcast,1.5078125,1.0805142231031135,5,5
252000,broadcast,2.034375,1.7343626829517593,5,5
264000,broadcast,3.2,3.0076481286255876,5,5
276000,broadcast,4.3828125,3.704035522290604,5,5
288000,broadcast,4.5265625,3.915927855157303,5,5
300000,broadcast,5.5078125,5.200050705882588,5,5
312000,broadcast,7.4,6.69336000191491,5,5
324000,broadcast,8.9171875,7.993234825683256,5,5
336000,broadcast,9.3109375,8.057720618901206,5,5
348000,broadcast,11.9375,11.220743751286332,5,5
360000,broadcast,12.5390625,11.302435850397194,5,5
372000,broadcast,14.51875,12.84596145043015,5,5
384000,broadcast,16.1015625,14.686360286565112,5,5
396000,broadcast,17.734375,16.06892521813502,5,5
408000,broadcast,18.9046875,17.493532042731626,5,5
420000,broadcast,20.784375,19.638534718721697,5,5
432000,broadcast,21.3828125,19.897324793437605,5,5
444000,broadcast,21.0078125,18.91114267141655,5,5
456000,broadcast,21.5453125,19.66482868118985,5,5
468000,broadcast,22.0640625,20.489584458672226,5,5
480000,broadcast,22.4046875,21.01864551945858,5,5
492000,broadcast,23.2828125,21.899478770284837,5,5
504000,broadcast,23.1796875,20.623389348805446,5,5
516000,broadcast,23.48125,20.49955682042869,5,5
528000,broadcast,23.66875,21.4186726898499,5,5
540000,broadcast,23.375,21.2129840460665,5,5
552000,broadcast,25.51875,22.97257129670995,5,5
564000,broadcast,24.5265625,22.190495918993324,5,5
576000,broadcast,24.2703125,22.056377376146436,5,5
588000,broadcast,24.4765625,22.083641577914566,5,5
600000,broadcast,25.0125,22.623758085951163,5,5
6000,gated,0.0203125,0.018814991529362963,5,5
12000,gated,0.0140625,0.006536406457297465,5,5
24000,gated,0.021875,0.027841452626883534,5,5
36000,gated,0.1296875,0.2255905877496887,5,5
48000,gated,0.0640625,0.06706930009792111,5,5
60000,gated,0.0421875,0.047713848389382724,5,5
72000,gated,0.03125,0.02139541240254555,5,5
84000,gated,0.146875,0.20472626064302304,5,5
96000,gated,0.08125,0.03730417620722913,5,5
108000,gated,0.0984375,0.10649099507117961,5,5
120000,gated,0.171875,0.106834330712323,5,5
132000,gated,0.1171875,0.10525151238521468,5,5
144000,gated,0.2671875,0.25706567968492994,5,5
156000,gated,0.53125,0.2275034340400162,5,5
168000,gated,0.2265625,0.0967930601044052,5,5
180000,gated,0.484375,0.41420987943161136,5,5
192000,gated,0.3734375,0.23987046878862558,5,5
204000,gated,0.690625,0.3262408703224506,5,5
216000,gated,0.9484375,0.8605921777964142,5,5
228000,gated,1.3578125,1.8317055614022346,5,5
240000,gated,1.8125,2.55815537752242,5,5
252000,gated,1.71875,1.6168383530104748,5,5
264000,gated,1.49375,2.1030823384417516,5,5
276000,gated,2.909375,3.5595030911433936,5,5
288000,gated,2.471875,3.1395151179411847,5,5
300000,gated,2.53125,3.8080828984317194,5,5
312000,gated,3.5359375,5.642922835286693,5,5
324000,gated,3.0046875,4.725618449109334,5,5
336000,gated,3.4484375,5.040214863390312,5,5
348000,gated,4.925,7.9401996977553635,5,5
360000,gated,4.76875,8.305434541306184,5,5
372000,gated,4.6359375,8.340442198961561,5,5
384000,gated,5.546875,9.909082242502173,5,5
