frames,method,mean,std,completed_seeds,expected_seeds
504000,broadcast,0.6515625,0.35219561048780124,5,5
516000,broadcast,0.65,0.3573909224985646,5,5
528000,broadcast,0.665625,0.337134495370542,5,5
540000,broadcast,0.646875,0.36981275614745224,5,5
552000,broadcast,0.6484375,0.37328710360625905,5,5
564000,broadcast,0.6390625,0.38706975863127696,5,5
576000,broadcast,0.6421875,0.359094659678162,5,5
588000,broadcast,0.6609375,0.35581627929224235,5,5
600000,broadcast,0.6203125,0.36899488690563176,5,5
6000,gated,0.015625,0.012352647110032733,5,5
12000,gated,0.0140625,0.006536406457297465,5,5
24000,gated,0.0140625,0.016010860571811874,5,5
36000,gated,0.0203125,0.016200344807287284,5,5
48000,gated,0.028125,0.010481568644530264,5,5
60000,gated,0.0140625,0.008558164961018222,5,5
72000,gated,0.021875,0.011587810136086974,5,5
84000,gated,0.0390625,0.024705294220065465,5,5
96000,gated,0.053125,0.023043564380863475,5,5
108000,gated,0.0375,0.03511282039725661,5,5
120000,gated,0.0578125,0.011848242881330547,5,5
132000,gated,0.046875,0.029231698334171417,5,5
144000,gated,0.0625,0.029231698334171417,5,5
156000,gated,0.1,0.027841452626883534,5,5
168000,gated,0.090625,0.04044430970482745,5,5
180000,gated,0.1234375,0.06332463790362326,5,5
192000,gated,0.134375,0.05590169943749474,5,5
204000,gated,0.1921875,0.09154303334020017,5,5
216000,gated,0.1921875,0.11139321014148484,5,5
228000,gated,0.253125,0.16281145033250885,5,5
240000,gated,0.2953125,0.2222378195481138,5,5
252000,gated,0.240625,0.1646566621981935,5,5
264000,gated,0.2515625,0.15764997819536797,5,5
276000,gated,0.340625,0.19205089148940443,5,5
288000,gated,0.340625,0.21047402786626665,5,5
300000,gated,0.3359375,0.24969463772651387,5,5
312000,gated,0.3671875,0.27621358640099514,5,5
324000,gated,0.3640625,0.23745373727054708,5,5
336000,gated,0.3546875,0.29900551311806944,5,5
348000,gated,0.3828125,0.28432563101684133,5,5
360000,gated,0.3734375,0.30189020406846595,5,5
372000,gated,0.371875,0.27986856918136593,5,5
384000,gated,0.3859375,0.2921394512632195,5,5
396000,gated,0.390625,0.29871959834851813,5,5
408000,gated,0.4328125,0.27352677114178425,5,5
420000,gated,0.44375,0.3100194518846761,5,5
432000,gated,0.459375,0.294521924587118,5,5
444000,gated,0.5109375,0.33827313067623327,5,5
456000,gated,0.53125,0.3063854929863684,5,5
468000,gated,0.4890625,0.3228084916256464,5,5
480000,gated,0.4875,0.285108086685997,5,5
492000,gated,0.5140625,0.3653711725766005,5,5
504000,gated,0.521875,0.3701426957733666,5,5
516000,gated,0.5203125,0.3402969320360162,5,5
528000,gated,0.5484375,0.3293967171445778,5,5
540000,gated,0.525,0.3336312552101871,5,5
552000,gated,0.525,0.36973022523608345,5,5
564000,gated,0.528125,0.36758621969036054,5,5
576000,gated,0.521875,0.3427898522600983,5,5
588000,gated,0.5421875,0.3546134972358991,5,5
600000,gated,0.5359375,0.3755936056972017,5,5
6000,attention,0.015625,0.012352647110032733,5,5
12000,attention,0.0125,0.006987712429686843,5,5
24000,attention,0.0140625,0.010186253758129139,5,5
36000,attention,0.0375,0.041117804271689894,5,5
48000,attention,0.0375,0.028384222069663984,5,5
60000,attention,0.0296875,0.015027643798180739,5,5
72000,attention,0.04375,0.021108212634541088,5,5
84000,attention,0.0515625,0.04300424670163402,5,5
96000,attention,0.059375,0.04706990728560022,5,5
108000,attention,0.0734375,0.060161322838057675,5,5
120000,attention,0.0890625,0.023824922940588918,5,5
132000,attention,0.0859375,0.025315393353155705,5,5
144000,attention,0.1078125,0.021678807696111885,5,5
156000,attention,0.0984375,0.01798572567690834,5,5
168000,attention,0.096875,0.054575778739290565,5,5
180000,attention,0.11875,0.042576333104495975,5,5
192000,attention,0.1203125,0.04959553202532462,5,5
204000,attention,0.13125,0.037629983058725926,5,5
216000,attention,0.128125,0.03105407330367467,5,5
228000,attention,0.15625,0.06810779599282303,5,5
240000,attention,0.1390625,0.04535289148031248,5,5
252000,attention,0.18125,0.05423923424284307,5,5
264000,attention,0.153125,0.03890593624371479,5,5
276000,attention,0.178125,0.05617399378827359,5,5
288000,attention,0.175,0.0525822458451995,5,5
300000,attention,0.15,0.05882765811567719,5,5
312000,attention,0.171875,0.0775368485987469,5,5
324000,attention,0.225,0.0567146606652548,5,5
336000,attention,0.2296875,0.10663418593197493,5,5
348000,attention,0.2703125,0.1864063154861578,5,5
360000,attention,0.3453125,0.27262155044241276,5,5
372000,attention,0.3890625,0.2880260133651125,5,5
384000,attention,0.4234375,0.35031898131827655,5,5
396000,attention,0.434375,0.36696302979234163,5,5
408000,attention,0.4515625,0.3763565956767265,5,5
420000,attention,0.440625,0.3970410577792931,5,5
432000,attention,0.44375,0.37659977771916564,5,5
444000,attention,0.421875,0.4000808634084177,5,5
