frames,method,mean,std,completed_seeds,expected_seeds
18000,gated,0.10630945302546024,0.18826008206945824,5,5
24000,gated,0.24434193633496762,0.2923509073255603,5,5
30000,gated,0.324336788803339,0.35875995058307913,5,5
36000,gated,0.11326527595520015,0.09977894688117361,5,5
42000,gated,0.09703621268272396,0.03906502794275583,5,5
48000,gated,0.13308743834495543,0.07512680492924152,5,5
54000,gated,0.0395491104573011,0.02025803014613643,5,5
60000,gated,0.15748230330646038,0.1546110009405269,5,5
66000,gated,0.07880292162299152,0.0626028905941536,5,5
72000,gated,0.14684328660368912,0.15339951137785926,5,5
78000,gated,0.043947586789727155,0.020279804240890854,5,5
84000,gated,0.11155679691582913,0.14468929246493883,5,5
90000,gated,0.0803630735725164,0.05527813100631472,5,5
96000,gated,0.1044697947800159,0.0764313990183184,5,5
102000,gated,0.22625271528959273,0.1669732535199207,5,5
108000,gated,0.3127498559653759,0.34151211867440323,5,5
114000,gated,0.07468334659934037,0.03670040783954038,5,5
120000,gated,0.06855121441185472,0.07910414202301001,5,5
126000,gated,0.12295534238219256,0.0695457252730609,5,5
132000,gated,0.14211011305451388,0.09032147723911917,5,5
138000,gated,0.10872817933559412,0.062066102496764676,5,5
144000,gated,0.11712130010128019,0.021968938946601093,5,5
150000,gated,0.1136599868535995,0.021059305581414216,5,5
156000,gated,0.17177546247839925,0.09774272866297656,5,5
162000,gated,0.16196672394871708,0.06891624758233746,5,5
168000,gated,0.11905790790915483,0.06539291607113341,5,5
174000,gated,0.12335085868835442,0.03616673077702458,5,5
180000,gated,0.14799422957003114,0.07754528482398872,5,5
186000,gated,0.1776798188686371,0.05739902676144522,5,5
192000,gated,0.2096148744225502,0.060115570556873346,5,5
198000,gated,0.18392495512962342,0.072337515907829,5,5
204000,gated,0.19486812949180599,0.08106899672152895,5,5
210000,gated,0.2355993717908859,0.0587052085992391,5,5
216000,gated,0.1691674321889877,0.026889810451663818,5,5
222000,gated,0.18625083267688747,0.08009836483212877,5,5
228000,gated,0.20708138942718501,0.07577759283716287,5,5
234000,gated,0.19932039380073546,0.049977348163895194,5,5
240000,gated,0.1962772190570831,0.07519693871901544,5,5
246000,gated,0.18138825893402094,0.1313745989272408,5,5
252000,gated,0.22108062654733654,0.11264138925885807,5,5
258000,gated,0.23528245389461516,0.12619860582780765,5,5
264000,gated,0.19703454971313472,0.050460012342473416,5,5
270000,gated,0.244301176071167,0.08120654432129557,5,5
276000,gated,0.21677434593439093,0.11119895842441621,5,5
282000,gated,0.27805272936820985,0.05661033850924371,5,5
288000,gated,0.2895236641168594,0.050718858977931026,5,5
294000,gated,0.22021966874599458,0.09231115077955329,5,5
300000,gated,0.2863052159547806,0.0985921742595093,5,5
306000,gated,0.27006239593029024,0.07228351564029921,5,5
312000,gated,0.2545323342084884,0.07862610048246353,5,5
318000,gated,0.22065126970410343,0.10469599475906842,5,5
324000,gated,0.24018785655498504,0.046357786047278415,5,5
330000,gated,0.26517044901847836,0.06464865711532648,5,5
336000,gated,0.3312032163143158,0.14101016840239586,5,5
342000,gated,0.28636273145675656,0.11250723325262886,5,5
348000,gated,0.299134412407875,0.08565126303254758,5,5
354000,gated,0.278593447804451,0.1467963024099657,5,5
360000,gated,0.35224617421627047,0.14929019998650458,5,5
366000,gated,0.33345473408699033,0.10971032524074785,5,5
372000,gated,0.34783647060394285,0.1899517448579641,5,5
378000,gated,0.3838450938463211,0.17902347605806615,5,5
384000,gated,0.34583212733268737,0.1600808162254909,5,5
390000,gated,0.30354523360729213,0.13134946820049115,5,5
396000,gated,0.3039641693234444,0.16735425487828184,5,5
402000,gated,0.3199601523578167,0.22204463946594424,5,5
408000,gated,0.2993437126278877,0.16574775392471408,5,5
414000,gated,0.3299230933189392,0.20274368616561847,5,5
420000,gated,0.32696683555841444,0.17157715450048971,5,5
426000,gated,0.3526765212416649,0.21036651153994657,5,5
432000,gated,0.29457507133483884,0.17091067556247508,5,5
438000,gated,0.32480765879154205,0.177266973262761,5,5
444000,gated,0.24100941494107248,0.14181588728581274,5,5
450000,gated,0.2905437842011452,0.15333494568768313,5,5
456000,gated,0.3034119874238968,0.16256931255330126,5,5
462000,gated,0.3519930601119995,0.1798127627129392,5,5
468000,gated,0.26918173432350156,0.18579120811873823,5,5
474000,gated,0.28736491650342944,0.159701642377665,5,5
480000,gated,0.36696690917015073,0.23493761066816832,5,5
486000,gated,0.3411924570798874,0.21133211927962475,5,5
492000,gated,0.3042116791009903,0.10905803027339668,5,5
498000,gated,0.3301704838871956,0.16077587196434567,5,5
504000,gated,0.40835193991661073,0.19109532154416675,5,5
510000,gated,0.34822395741939544,0.16421068213423592,5,5
516000,gated,0.3415860652923584,0.11793383155769079,5,5
522000,gated,0.2862582266330719,0.06141838233333373,5,5
528000,gated,0.32952380180358887,0.14986906304974137,5,5
534000,gated,0.3513348400592804,0.15587668938330568,5,5
540000,gated,0.3513104096055031,0.17017435137286566,5,5
546000,gated,0.39553365856409073,0.21595026990094113,5,5
552000,gated,0.37481738328933717,0.16714847572541294,5,5
558000,gated,0.311099936068058,0.19411042577784576,5,5
564000,gated,0.340391007065773,0.17183544265553952,5,5
570000,gated,0.40391010642051695,0.17948229424655626,5,5
576000,gated,0.360947847366333,0.16974911153253214,5,5
582000,gated,0.40628856271505354,0.1836979393364341,5,5
588000,gated,0.42523913979530337,0.1657487566484186,5,5
594000,gated,0.4646975487470627,0.17856923271020644,5,5
600000,gated,0.4461204707622528,0.17035015182152208,5,5
6000,attention,0.1270745921880007,0.35802381701559705,5,5
12000,attention,0.034863462240900825,0.028131228800011104,5,5
18000,attention,0.05511591965332624,0.07081802283547661,5,5
24000,attention,0.10501798223704098,0.1319403918200867,5,5
30000,attention,0.06114153154194354,0.15898787102535497,5,5
36000,attention,0.1355809293687343,0.13067366613783427,5,5
42000,attention,0.0719498589634895,0.03101055299371999,5,5
48000,attention,0.08918290361762041,0.07520903273751547,5,5
54000,attention,0.09900065585970874,0.06482147727778056,5,5
60000,attention,0.0979940433055162,0.08045479109462289,5,5
66000,attention,0.08731921985745425,0.05939166921509607,5,5
72000,attention,0.1540289759635925,0.06340181245202813,5,5
78000,attention,0.10342952832579608,0.05126981324488376,5,5
84000,attention,0.13620433807373042,0.08074641338559563,5,5
90000,attention,0.10324018895626066,0.03246119895857957,5,5
96000,attention,0.12466063648462292,0.031204011197557585,5,5
102000,attention,0.24713306576013566,0.15847913027452015,5,5
108000,attention,0.14847961738705628,0.09618947499194543,5,5
114000,attention,0.10509935021400447,0.02941504017752149,5,5
120000,attention,0.11811930313706394,0.05645410981600523,5,5
126000,attention,0.14765362292528147,0.11063714306198494,5,5
132000,attention,0.1023979388177394,0.03545042614693938,5,5
138000,attention,0.17752661108970638,0.09026372165724977,5,5
144000,attention,0.16470282077789303,0.05214002273896098,5,5
150000,attention,0.16724888980388639,0.0704630045266726,5,5
156000,attention,0.18136326074600218,0.08006865260815611,5,5
162000,attention,0.18741993308067323,0.0972271320015934,5,5
168000,attention,0.16823146492242808,0.08046523144152666,5,5
174000,attention,0.24086694568395614,0.10495675109366681,5,5
180000,attention,0.25809988081455226,0.1668419317732996,5,5
186000,attention,0.16217207610607148,0.0717651211056984,5,5
192000,attention,0.2699558064341545,0.14872406291911297,5,5
198000,attention,0.19122142046689986,0.0592407268535289,5,5
204000,attention,0.2503826081752777,0.15346650977469925,5,5
210000,attention,0.2915135890245437,0.11749614534642609,5,5
216000,attention,0.24182611107826232,0.09398787107298848,5,5
222000,attention,0.20441955327987665,0.06329370109611909,5,5
228000,attention,0.217383961379528,0.1241253543605465,5,5
234000,attention,0.22606465816497803,0.16430598774597815,5,5
240000,attention,0.2041051514446735,0.11116534316066361,5,5
246000,attention,0.206024356931448,0.11069822970956922,5,5
252000,attention,0.2514752626419067,0.16426141915689066,5,5
258000,attention,0.2209175631403922,0.0879973797211945,5,5
264000,attention,0.2630604431033134,0.11844494367509782,5,5
270000,attention,0.26124248951673507,0.15230906893376753,5,5
276000,attention,0.25934729874134066,0.1621390816346645,5,5
282000,attention,0.30380226522684095,0.20692676358783582,5,5
288000,attention,0.25943041592836374,0.15584585812545743,5,5
294000,attention,0.34734792411327364,0.0826447816359884,5,5
300000,attention,0.2207029402256012,0.05263858748280698,5,5
306000,attention,0.3096853643655777,0.11595327720326187,5,5
312000,attention,0.25513561367988585,0.11375040876192803,5,5
318000,attention,0.22674260437488555,0.05251284663312317,5,5
324000,attention,0.23988319039344783,0.03017791837064032,5,5
330000,attention,0.22994826138019558,0.06768845773042659,5,5
336000,attention,0.20562492609024047,0.04928591068107353,5,5
342000,attention,0.20983538031578058,0.07473662973649559,5,5
348000,attention,0.25125419199466703,0.06454336283590043,5,5
354000,attention,0.25712130069732664,0.09335395853350678,5,5
360000,attention,0.1920411571860313,0.08251551151786506,5,5
366000,attention,0.26360925287008286,0.12039407133350262,5,5
372000,attention,0.20693134570174151,0.1360583854996486,5,5
378000,attention,0.21023948267102238,0.1064502974548644,5,5
384000,attention,0.19808880537748336,0.15641464286863832,5,5
390000,attention,0.19124752730131145,0.10688534664463584,5,5
396000,attention,0.26261896416544916,0.18693882260240507,5,5
402000,attention,0.22760021984577178,0.133663802989365,5,5
408000,attention,0.20597059950232502,0.1433902160311859,5,5
414000,attention,0.24853354357182972,0.19906859539769667,5,5
420000,attention,0.2428649893030524,0.21042221539781725,5,5
426000,attention,0.3093393113464117,0.27346769847250435,5,5
432000,attention,0.26556510180234905,0.21392419237740545,5,5
438000,attention,0.27946857754141086,0.24465013864145368,5,5
444000,attention,0.25414104871451854,0.20690539832545052,5,5
450000,attention,0.22503297701478,0.1753438740580146,5,5
456000,attention,0.24827127754688263,0.17660926305781285,5,5
462000,attention,0.2393018536269665,0.15467589339168492,5,5
468000,attention,0.19623826295137406,0.13292867580616533,5,5
474000,attention,0.1889094602316618,0.13676161222702166,5,5
480000,attention,0.19664954617619515,0.12827219058479739,5,5
486000,attention,0.2212630409747362,0.17543202744220757,5,5
492000,attention,0.24964144974946972,0.15972583312118913,5,5
498000,attention,0.19444803353399034,0.12481063364522947,5,5
504000,attention,0.27451236061751844,0.20596648825374864,5,5
510000,attention,0.21602618955075736,0.1452382684673562,5,5
516000,attention,0.2570631347596645,0.17028146287621818,5,5
522000,attention,0.19245165861211716,0.16521731894554806,5,5
528000,attention,0.2681477788835763,0.17080394293539153,5,5
534000,attention,0.19613897632807492,0.15716047763150753,5,5
540000,attention,0.27130804266780617,0.22799963900877143,5,5
546000,attention,0.2891532389447093,0.20785819606937203,5,5
552000,attention,0.24333962164819237,0.17884035733123493,5,5
558000,attention,0.2531888340599835,0.1658038801925182,5,5
564000,attention,0.3184442356228828,0.2525020159472071,5,5
570000,attention,0.3284139642491936,0.26834076925211936,5,5
576000,attention,0.25615731254220003,0.1833141910384859,5,5
582000,attention,0.3240943577140569,0.18417793564669035,5,5
588000,attention,0.4030136328190565,0.2440866211510331,5,5
594000,attention,0.28692984781228004,0.1878222184704816,5,5
600000,attention,0.26683966256678104,0.16071062585887308,5,5
6000,graph,0.1713841030374169,0.3600865887173235,5,5
12000,graph,0.07096553966403006,0.031534780378647174,5,5
18000,graph,0.19447510764002798,0.37355186575086685,5,5
24000,graph,0.06887300014495847,0.033604116495570685,5,5
30000,graph,0.05901995897293087,0.0507122482830936,5,5
36000,graph,0.14571045972406857,0.1313874721505709,5,5
42000,graph,0.08636826798319812,0.05653286985838917,5,5
48000,graph,0.07863313499838107,0.056497076993715464,5,5
54000,graph,0.06953382454812522,0.04752518680980631,5,5
60000,graph,0.14120370410382746,0.08719694613201041,5,5
66000,graph,0.07165742795914408,0.05471689495567101,5,5
72000,graph,0.07530859559774394,0.0353666591832036,5,5
78000,graph,0.1364896688610315,0.17441417571890416,5,5
84000,graph,0.05766311883926388,0.04083408091923147,5,5
90000,graph,0.0733649235218763,0.05410375121149835,5,5
96000,graph,0.10830116495490069,0.0630089656232713,5,5
102000,graph,0.15044110044836995,0.15876972723480862,5,5
108000,graph,0.05538409799337385,0.03143293383854099,5,5
114000,graph,0.07925076484680169,0.06349199519212842,5,5
120000,graph,0.09898410029709334,0.0768005960915461,5,5
126000,graph,0.1074234006926417,0.08902812674827597,5,5
132000,graph,0.11511084958910937,0.10185573431927213,5,5
138000,graph,0.11523827090859409,0.08457703342946422,5,5
