frames,method,mean,std,completed_seeds,expected_seeds
6000,identity,0.6999999940395355,0.5577733462733054,5,5
12000,identity,1.100000011920929,0.4801620100410827,5,5
18000,identity,1.0333333432674408,0.9006170884929916,5,5
24000,identity,1.2333333373069764,0.4944132301288942,5,5
30000,identity,0.9000000089406968,0.5962847830321082,5,5
36000,identity,0.8666666626930237,0.38005847329048864,5,5
42000,identity,0.7666666626930236,0.5477225357406272,5,5
48000,identity,1.4333333253860474,0.2527625056312197,5,5
54000,identity,1.4333333432674409,1.0839741705795056,5,5
60000,identity,1.2333333492279053,0.5217491969712855,5,5
66000,identity,1.3666666746139526,0.3800584785181629,5,5
72000,identity,1.3000000238418579,0.570087731717704,5,5
78000,identity,2.199999988079071,0.9888264411697032,5,5
84000,identity,1.3333333492279054,0.5892556580132648,5,5
90000,identity,1.7333333253860475,1.004158018630266,5,5
96000,identity,1.7333333492279053,0.5725188191738928,5,5
102000,identity,1.6,0.8787617456770522,5,5
108000,identity,1.6333333015441895,0.7673909216528115,5,5
114000,identity,2.333333373069763,1.1606990245251316,5,5
120000,identity,2.2666666507720947,1.0381607719299375,5,5
126000,identity,2.9000000238418577,0.8383184005438791,5,5
132000,identity,3.7666666984558104,1.4414498937949434,5,5
138000,identity,3.7999999046325685,2.596471845178517,5,5
144000,identity,2.800000023841858,0.9309493906730755,5,5
150000,identity,3.3,0.9082950187325096,5,5
156000,identity,4.133333313465118,2.7623460487378098,5,5
162000,identity,3.799999988079071,3.843103493919327,5,5
168000,identity,3.6000000476837157,1.272573997150565,5,5
174000,identity,4.933333253860473,1.4700717867264887,5,5
180000,identity,3.0999999761581423,1.346806948959415,5,5
186000,identity,3.1,1.103026212568131,5,5
192000,identity,3.8,2.3845567885872283,5,5
198000,identity,4.633333301544189,1.2438737882208055,5,5
204000,identity,5.933333253860473,3.597066583768603,5,5
210000,identity,4.000000023841858,3.2553376505278773,5,5
216000,identity,5.499999904632569,2.1698694185588474,5,5
222000,identity,4.866666698455811,1.330204711407283,5,5
228000,identity,4.099999952316284,1.387443653887123,5,5
234000,identity,6.533333492279053,2.9519297854868416,5,5
240000,identity,3.7666666507720947,1.8469193544492628,5,5
246000,identity,5.4,1.0514540449004295,5,5
252000,identity,5.6999999523162845,3.506739395282458,5,5
258000,identity,5.3,1.8272626040006865,5,5
264000,identity,7.833333349227905,5.161287556404318,5,5
270000,identity,5.133333349227906,1.4879143152153442,5,5
276000,identity,7.466666507720947,7.522558392564709,5,5
282000,identity,5.3333333969116214,2.677063111898052,5,5
288000,identity,6.700000047683716,4.555826516334435,5,5
294000,identity,4.866666650772094,1.3914421742793692,5,5
300000,identity,5.6666666030883786,2.5576682321747604,5,5
306000,identity,7.866666793823242,7.090095089700856,5,5
312000,identity,6.666666841506958,3.1622777418458345,5,5
318000,identity,5.5666666507720945,2.9851483042730904,5,5
324000,identity,4.7,1.5916449076811314,5,5
330000,identity,5.933333444595337,2.3081980231801817,5,5
336000,identity,7.5333333015441895,8.23559350463113,5,5
342000,identity,9.633333444595337,9.58108663767375,5,5
348000,identity,9.800000143051147,9.83290989942038,5,5
354000,identity,8.366666555404663,7.7910201966425445,5,5
360000,identity,10.066666650772095,11.406990999048126,5,5
366000,identity,14.366666841506959,12.25617769760255,5,5
372000,identity,16.466666984558106,13.957973212915396,5,5
378000,identity,17.60000009536743,25.007387760009667,5,5
384000,identity,18.73333330154419,27.904250986215736,5,5
390000,identity,28.833333730697632,48.42190276934962,5,5
396000,identity,28.533333778381348,49.269300831167634,5,5
402000,identity,34.666667747497556,61.334241364826234,5,5
408000,identity,35.89999885559082,60.22510789918122,5,5
414000,identity,37.599999856948855,59.9415919813213,5,5
420000,identity,45.5999997138977,75.1120090091976,5,5
426000,identity,43.666666412353514,65.64445477360483,5,5
432000,identity,48.86666746139527,71.14845794003149,5,5
438000,identity,56.833331775665286,71.30850201145797,5,5
444000,identity,62.76666812896728,79.20311673745613,5,5
450000,identity,68.16666679382324,83.99032598209189,5,5
456000,identity,76.30000114440918,94.9370716140276,5,5
462000,identity,83.36666660308838,119.4087518244396,5,5
468000,identity,89.83333311080932,110.89353136024842,5,5
474000,identity,85.70000207424164,112.18186154316071,5,5
480000,identity,82.26666669845581,110.29566323188905,5,5
486000,identity,81.5666666984558,108.93592548723184,5,5
492000,identity,101.59999899864196,139.7902986149,5,5
498000,identity,98.10000205039978,132.15508941660363,5,5
504000,identity,122.49999890327453,164.49868873864608,5,5
510000,identity,110.36666665077209,145.58170674062592,5,5
516000,identity,107.03333654403687,132.69171032071657,5,5
522000,identity,122.36666860580445,158.85311404688056,5,5
528000,identity,132.7666646003723,172.0299374227086,5,5
534000,identity,141.46666259765624,180.10576589071079,5,5
540000,identity,159.83333320617675,209.88359880336188,5,5
546000,identity,124.06666460037232,160.8706149170609,5,5
552000,identity,153.89999985694885,197.627054308722,5,5
558000,identity,142.36666669845582,182.97637278981958,5,5
564000,identity,157.46666870117187,209.11325568402643,5,5
570000,identity,157.70000004768372,212.32042735387478,5,5
576000,identity,167.76666870117188,210.35956900110705,5,5
582000,identity,154.53333740234376,200.43673010037483,5,5
588000,identity,173.00000004768373,223.90201335818514,5,5
594000,identity,187.2666687965393,245.11371173139796,5,5
600000,identity,181.6333312034607,222.61882907604084,5,5
6000,broadcast,0.8666666686534882,0.5939509815682982,5,5
12000,broadcast,0.9666666626930237,0.2173067727450712,5,5
18000,broadcast,1.3999999821186067,1.1702326092163882,5,5
24000,broadcast,0.9333333373069763,0.3456073496609481,5,5
30000,broadcast,0.6333333492279053,0.4772607173734314,5,5
36000,broadcast,1.3333333373069762,0.697216686403691,5,5
42000,broadcast,0.8666666626930237,0.3800584732904887,5,5
48000,broadcast,0.9666666507720947,0.545180903541482,5,5
54000,broadcast,1.0333333134651184,0.39791119415288223,5,5
60000,broadcast,1.3333333492279054,0.7905694495979422,5,5
66000,broadcast,1.4666666388511658,0.8449194213781405,5,5
72000,broadcast,0.7333333432674408,0.45030853252676517,5,5
78000,broadcast,1.5000000238418578,0.7359801059384736,5,5
84000,broadcast,1.366666668653488,1.1143010085679441,5,5
90000,broadcast,1.8333333373069762,1.2416386721429327,5,5
96000,broadcast,2.066666674613953,0.3027650550965179,5,5
102000,broadcast,1.2666666746139525,0.5962847784506068,5,5
108000,broadcast,1.4666666746139527,0.9817784100821157,5,5
114000,broadcast,1.600000011920929,0.6728876255252572,5,5
120000,broadcast,1.999999988079071,0.7546154490218544,5,5
126000,broadcast,2.3,0.8692269721221296,5,5
132000,broadcast,2.866666650772095,0.8027729686195583,5,5
138000,broadcast,1.9333333253860474,0.5348935499579001,5,5
144000,broadcast,2.2,0.7763876316623015,5,5
150000,broadcast,2.6333333253860474,1.506467552531412,5,5
156000,broadcast,2.466666650772095,0.6280480900245389,5,5
162000,broadcast,2.3333333492279054,1.0206207115595611,5,5
168000,broadcast,3.4333332777023315,1.789630604054143,5,5
174000,broadcast,3.0000000476837156,0.47140449269313717,5,5
180000,broadcast,3.3,1.5828946865376896,5,5
186000,broadcast,2.9666666269302366,1.5473992635611233,5,5
192000,broadcast,3.3666666984558105,0.7397446989151947,5,5
198000,broadcast,3.6333333015441895,1.6473884567077917,5,5
204000,broadcast,4.366666603088379,2.331546798587519,5,5
210000,broadcast,3.3666666746139526,0.988826436146522,5,5
216000,broadcast,3.8,0.44721368435331804,5,5
222000,broadcast,3.7333333015441896,1.7304462558651614,5,5
228000,broadcast,5.999999833106995,3.2553373484158423,5,5
234000,broadcast,6.1,1.3974182354599127,5,5
240000,broadcast,6.5333333015441895,3.3528594192415784,5,5
246000,broadcast,8.733333301544189,2.660409380993179,5,5
252000,broadcast,7.3000000476837155,3.6975967764955073,5,5
258000,broadcast,9.999999809265137,5.711829683303767,5,5
264000,broadcast,10.266666841506957,5.031291204353564,5,5
270000,broadcast,10.86666660308838,4.704312316243579,5,5
276000,broadcast,13.566666507720948,5.583457553487548,5,5
282000,broadcast,15.266666698455811,11.153350664666132,5,5
288000,broadcast,17.19999990463257,9.901879449911439,5,5
294000,broadcast,21.29999973773956,20.124059191212687,5,5
300000,broadcast,22.500000381469725,17.595375463255657,5,5
306000,broadcast,21.09999966621399,18.419720161725053,5,5
312000,broadcast,24.433333253860475,18.42009757831181,5,5
318000,broadcast,36.866666603088376,35.32574611203439,5,5
324000,broadcast,40.4000002861023,33.92569501728374,5,5
330000,broadcast,48.299998903274535,37.48470010510899,5,5
