frames,method,mean,std,completed_seeds,expected_seeds
6000,identity,1.3416911602020263,0.011892640150880271,5,5
12000,identity,1.3527936697006226,0.008892744303883822,5,5
18000,identity,1.3555006980895996,0.0038537618662583374,5,5
24000,identity,1.3567114114761352,0.00315205587797748,5,5
30000,identity,1.357122254371643,0.0016732795666184748,5,5
36000,identity,1.3588725328445435,0.0014552312833360673,5,5
42000,identity,1.3596144914627075,0.0016578711631841144,5,5
48000,identity,1.3575743198394776,0.0030341017178985913,5,5
54000,identity,1.3561155557632447,0.0029608262379955063,5,5
60000,identity,1.3542833089828492,0.006089451840920935,5,5
66000,identity,1.352129054069519,0.00933529546784342,5,5
72000,identity,1.3528129816055299,0.00723534605231,5,5
78000,identity,1.3522200107574462,0.0034455705921564933,5,5
84000,identity,1.3515735864639282,0.004493669878499915,5,5
90000,identity,1.351016902923584,0.00615935561953536,5,5
96000,identity,1.3502621412277223,0.005632339331692237,5,5
102000,identity,1.3493648529052735,0.00790856076861138,5,5
108000,identity,1.3480953454971314,0.0131597735369293,5,5
114000,identity,1.3478927135467529,0.00906128189915589,5,5
120000,identity,1.3459546089172363,0.0087016550906584,5,5
126000,identity,1.3410726308822631,0.012728330131765605,5,5
132000,identity,1.3379303455352782,0.014459596097790916,5,5
138000,identity,1.3345982074737548,0.017642172015335064,5,5
144000,identity,1.3321284055709839,0.019099236298624974,5,5
150000,identity,1.3310611724853516,0.016455765189809318,5,5
156000,identity,1.3259121894836425,0.01758441102527753,5,5
162000,identity,1.3237485885620117,0.02022168234725235,5,5
168000,identity,1.3278470039367676,0.018888943455928734,5,5
174000,identity,1.3179386615753175,0.017438767175814402,5,5
180000,identity,1.3173579454421998,0.015368188193171126,5,5
186000,identity,1.3185909271240235,0.015677458960254406,5,5
192000,identity,1.320160984992981,0.013999446838240226,5,5
198000,identity,1.317887020111084,0.017875712804608885,5,5
204000,identity,1.3067987203598022,0.024917396574113723,5,5
210000,identity,1.3097721815109253,0.02280236856388943,5,5
216000,identity,1.3092077732086183,0.021560259756881226,5,5
222000,identity,1.3035498142242432,0.025409833720633532,5,5
228000,identity,1.3060920238494873,0.020871239093599753,5,5
234000,identity,1.3019097089767455,0.019881999698642676,5,5
240000,identity,1.3087392091751098,0.010716281966180016,5,5
246000,identity,1.3058316469192506,0.019251823441237107,5,5
252000,identity,1.3078068733215331,0.014313655555805287,5,5
258000,identity,1.3038090467453003,0.018327301089974674,5,5
264000,identity,1.3023544788360595,0.01818198795023646,5,5
270000,identity,1.3029919147491456,0.020078477330714672,5,5
276000,identity,1.2963457822799682,0.019017720752626973,5,5
282000,identity,1.3004997968673706,0.016686626887949918,5,5
288000,identity,1.2955608129501344,0.019926915511342333,5,5
294000,identity,1.2940062761306763,0.017818937024353467,5,5
300000,identity,1.2891726732254027,0.023958684270839078,5,5
306000,identity,1.2891562938690186,0.023366010805394067,5,5
312000,identity,1.2881370067596436,0.02056651866154836,5,5
318000,identity,1.2873754739761352,0.022581520051885233,5,5
324000,identity,1.2942954063415528,0.018055478871005715,5,5
330000,identity,1.2933104515075684,0.021878757930409883,5,5
336000,identity,1.2920554876327515,0.030174577577431548,5,5
342000,identity,1.2758992910385132,0.041331461736975036,5,5
348000,identity,1.2798418283462525,0.03365733739384629,5,5
354000,identity,1.282461452484131,0.032063961912645066,5,5
360000,identity,1.2729856729507447,0.056663429955521455,5,5
366000,identity,1.259617018699646,0.058617942008187804,5,5
372000,identity,1.2512706756591796,0.0762444437390866,5,5
378000,identity,1.2352063179016113,0.1014766691624362,5,5
384000,identity,1.2303420543670653,0.11801877431595875,5,5
390000,identity,1.211912500858307,0.14109671361642895,5,5
396000,identity,1.2049863457679748,0.16508508258143684,5,5
402000,identity,1.1860618591308594,0.19582717140734746,5,5
408000,identity,1.1645582556724547,0.23787283417559865,5,5
414000,identity,1.1582316040992737,0.2395253357634441,5,5
420000,identity,1.1348631381988525,0.26786409088193336,5,5
426000,identity,1.1036168336868286,0.30292919359360176,5,5
432000,identity,1.1062344551086425,0.2965294123385836,5,5
438000,identity,1.074550497531891,0.32184036523863646,5,5
444000,identity,1.06551251411438,0.31879919481688596,5,5
450000,identity,1.0215967297554016,0.36781829298077523,5,5
456000,identity,1.0183899521827697,0.36620448978877024,5,5
462000,identity,0.9846293568611145,0.41310472858346553,5,5
468000,identity,0.9476862370967865,0.4623085296496797,5,5
474000,identity,0.9496777832508088,0.46495767156441664,5,5
480000,identity,0.9472689747810363,0.4480895896108352,5,5
486000,identity,0.9414207100868225,0.4624965392671765,5,5
492000,identity,0.9078656703233718,0.5220547504502567,5,5
498000,identity,0.8524576265364885,0.5843990384560407,5,5
504000,identity,0.851576779782772,0.5909186342898199,5,5
510000,identity,0.8288384016603232,0.6184719232546385,5,5
516000,identity,0.8370618313550949,0.5876341603155661,5,5
522000,identity,0.8195303067564964,0.6287262646849439,5,5
528000,identity,0.7787214189767837,0.6744147696400619,5,5
534000,identity,0.7282473474740982,0.7154459096495025,5,5
540000,identity,0.7091862872242928,0.7522610138066239,5,5
546000,identity,0.7516384035348892,0.6723419594544481,5,5
552000,identity,0.7133739814162254,0.7200644151911335,5,5
558000,identity,0.6992448836565017,0.7406894303979022,5,5
564000,identity,0.6336345203220844,0.8413129920250801,5,5
570000,identity,0.6089862704277038,0.8619916929570122,5,5
576000,identity,0.5829878211021423,0.891357042349411,5,5
582000,identity,0.6120298206806183,0.8623298630829972,5,5
588000,identity,0.5498376071453095,0.9395495645845326,5,5
594000,identity,0.5185035645961762,0.9772487546466767,5,5
600000,identity,0.5028637766838073,0.9679002086356722,5,5
6000,broadcast,1.3418686866760254,0.011616222451401714,5,5
12000,broadcast,1.3527343034744264,0.005932111353027652,5,5
18000,broadcast,1.3529364347457886,0.006005811082157437,5,5
24000,broadcast,1.3556663513183593,0.0061280622351836955,5,5
30000,broadcast,1.3561854839324952,0.005640205153523094,5,5
36000,broadcast,1.3561362743377685,0.004294971600920859,5,5
42000,broadcast,1.3568902015686035,0.0015987345932291699,5,5
48000,broadcast,1.3560993909835815,0.004074084578057016,5,5
54000,broadcast,1.356854248046875,0.00352080380545775,5,5
60000,broadcast,1.3552957773208618,0.0031841860213623297,5,5
66000,broadcast,1.3537096500396728,0.004267936016976094,5,5
72000,broadcast,1.3549912452697754,0.003368475706718197,5,5
78000,broadcast,1.3554836988449097,0.0021887025778323196,5,5
84000,broadcast,1.3545006036758422,0.003919976858838742,5,5
90000,broadcast,1.3509446382522583,0.002851512021327458,5,5
96000,broadcast,1.3470009088516235,0.0036213920822380672,5,5
102000,broadcast,1.3476933479309081,0.0037077018487515073,5,5
108000,broadcast,1.3491153240203857,0.004001276406201565,5,5
114000,broadcast,1.3481171607971192,0.004447384582198231,5,5
120000,broadcast,1.3451032638549805,0.006755214595175973,5,5
126000,broadcast,1.3444914102554322,0.007265426481967023,5,5
132000,broadcast,1.3418731451034547,0.008056185361819042,5,5
138000,broadcast,1.343156099319458,0.002595671193968331,5,5
144000,broadcast,1.3434846878051758,0.0038792882042903054,5,5
150000,broadcast,1.341518473625183,0.004196503364460777,5,5
156000,broadcast,1.3405258893966674,0.005046730158922762,5,5
